Substrate,Product,Boronic Ester,Active Catalyst-Ligand,Catalyst,Ligand,Buried_Vol,PyramidalizationAR,PyramidalizationG,SASA_area,SASA_vol,Sterimol_L,SterimolB_1,Sterimol_B_5,Buried_Sterimol_L,Buried_SterimolB_1,Buried_Sterimol_B_5,Hirshfeld Heavy Atom Charge,CM5 Charge,Hirshfeld Carbon Charge,Hirshfeld Hydrogen Charge,ESP Heavy Atom Charge,ESP Carbon Charge,ESP Hydrogen Charge,NPA Carbon Charge,NPA Hydrogen Charge,MBS Heavy Atom Charge,MBS Carbon Charge,MBS Hydrogen Charge,Mulliken Heavy Charge,Mulliken Carbon Charge,Mulliken Hydrogen Charge,Solvent,Temp,Aliphatic Atom Count,Aliphatic Bond Count,Aliphatic Ring Count,Aromatic Atom Count,Aromatic Bond Count,Aromatic Ring Count,Steric Effect Index,Atomic_Polarizability,Balaban Index,Chain Atom Count,Distance Degree,Dreiding Energy,Eccentricity,Harary Index,Hydrogen Acceptor Count,Hydrogen Acceptor Site Count,Heteroatom Aromatic Ring Count,Hydrogen Donor Count,Hydrogen Donor Site Count,Hyper Wiener Index,Largest Ring Size,Max Projection Area,Max Projection Radius,MaxZ,Moleculare Polarizability,Platt Index,Refractivity,Ring Atom Count,Rot Bond Count,Sigma Electronegativity,Wiener Index,Product_Ratio
"InChI=1S/C9H13FSi/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6,11H,7H2,1-2H3","InChI=1S/C15H24BFO2Si/c1-14(2)15(3,4)19-16(18-14)12-7-8-13(17)11(9-12)10-20(5)6/h7-9,20H,10H2,1-6H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.005494,-0.005341,-0.053314,0.04782,-0.033746,-0.135843,0.102097,-0.21116,0.20828,-0.002046,-0.110234,0.108188,-0.039328,-0.164756,0.125428,1,80,5,5,0,6,6,1,2.364534523,1.359456,2.084874274,5,33,33.73,6,25.98333333,0,0,0,0,0,362,6,54.335447,5.415636777,6.709336364,18.43100794,28,42.3255,6,2,8.372015143,158,0
"InChI=1S/C9H13FSi/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6,11H,7H2,1-2H3","InChI=1S/C15H24BFO2Si/c1-14(2)15(3,4)19-16(18-14)12-8-7-11(10-20(5)6)13(17)9-12/h7-9,20H,10H2,1-6H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.001196,0.001453,-0.048394,0.049589,0.028707,-0.066852,0.095559,-0.20151,0.20876,0.004891,-0.105952,0.110842,-0.104474,-0.234895,0.130422,1,80,5,5,0,6,6,1,2.603334444,1.359456,2.084874274,5,25,33.73,4,25.98333333,0,0,0,0,0,362,6,54.335447,5.415636777,6.709336364,18.43100794,28,42.3255,6,2,8.403629834,158,0
"InChI=1S/C9H13FSi/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6,11H,7H2,1-2H3","InChI=1S/C15H24BFO2Si/c1-14(2)15(3,4)19-16(18-14)12-9-7-8-11(13(12)17)10-20(5)6/h7-9,20H,10H2,1-6H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.002297,0.000814,-0.058715,0.056418,-0.090185,-0.23187,0.141685,-0.26066,0.22313,0.002668,-0.120953,0.123621,0.346947,0.21354,0.133408,1,80,5,5,0,6,6,1,5.312614717,1.116290667,2.084874274,5,23,33.73,4,25.98333333,0,0,0,0,0,362,6,54.335447,5.415636777,6.709336364,18.43100794,28,42.3255,6,2,7.661658264,158,0
"InChI=1S/C9H13FSi/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6,11H,7H2,1-2H3","InChI=1S/C15H24BFO2Si/c1-14(2)15(3,4)19-16(18-14)11-20(5)10-12-8-6-7-9-13(12)17/h6-9,20H,10-11H2,1-5H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.084061,-0.03092,-0.208425,0.040945,-0.195169,-0.462755,0.08738,-1.06643,0.22864,-0.14968,-0.436192,0.095119,-0.308208,-0.795265,0.159634,1,80,5,5,0,6,6,1,2.407594074,1.359456,2.084874274,5,30,33.73,5,25.98333333,0,0,0,0,0,362,6,54.18269146,5.344362484,6.034563515,18.43100794,28,42.3255,6,2,8.206414726,158,0
"InChI=1S/C9H13FSi/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6,11H,7H2,1-2H3","InChI=1S/C15H24BFO2Si/c1-14(2)15(3,4)19-16(18-14)13(20(5)6)11-9-7-8-10-12(11)17/h7-10,13,20H,1-6H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.067652,-0.108465,-0.157046,0.045507,-0.130349,-0.238942,0.048982,-0.83824,0.23404,-0.115349,-0.321352,0.098454,-0.579365,-0.945727,0.178587,1,80,5,5,0,6,6,1,3.901271111,1.359456,2.084874274,5,20,33.73,3,25.98333333,0,0,0,0,0,362,6,54.18269146,5.344362484,6.034563515,18.43100794,28,42.3255,6,2,8.755133906,158,0
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C16H27BO2Si/c1-12(20(6)7)13-10-8-9-11-14(13)17-18-15(2,3)16(4,5)19-17/h8-12,20H,1-7H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.009855,-0.007562,-0.052105,0.042251,-0.124742,-0.214628,0.089885,-0.20906,0.20138,-0.020131,-0.116874,0.096743,0.095914,-0.013183,0.109097,1,80,5,5,0,6,6,1,2.617357468,1.359456,2.109625472,5,25,37.27,4,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.259923519,156,1
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C16H27BO2Si/c1-12(20(6)7)13-9-8-10-14(11-13)17-18-15(2,3)16(4,5)19-17/h8-12,20H,1-7H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.002944,-0.00289,-0.048677,0.045733,0.04898,-0.028842,0.077822,-0.19677,0.20457,-0.001682,-0.105734,0.104052,-0.166049,-0.288644,0.122595,1,80,5,5,0,6,6,1,2.413510037,1.359456,2.109625472,5,30,37.27,5,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.230811704,156,0
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C17H29BO2Si/c1-8-21(7)13(2)14-9-11-15(12-10-14)18-19-16(3,4)17(5,6)20-18/h9-13,21H,8H2,1-7H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.009628,-0.009668,-0.054619,0.044992,-0.063468,-0.161257,0.09779,-0.21775,0.2052,-0.009317,-0.113347,0.104029,-0.002601,-0.125433,0.122832,1,80,5,5,0,6,6,1,2.413510037,1.359456,2.109625472,5,30,37.27,5,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.230811704,156,0
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C16H27BO2Si/c1-12(20(6)7)13-9-8-10-14(11-13)17-18-15(2,3)16(4,5)19-17/h8-12,20H,1-7H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.001764,-0.001727,-0.047673,0.045909,0.051218,-0.024628,0.075846,-0.19542,0.20438,-0.000078,-0.10435,0.104272,-0.161974,-0.284907,0.122933,1,80,5,5,0,6,6,1,2.413510037,1.359456,2.109625472,5,30,37.27,5,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.230811704,156,0
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C16H27BO2Si/c1-12(20(6)7)13-10-8-9-11-14(13)17-18-15(2,3)16(4,5)19-17/h8-12,20H,1-7H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.005404,-0.000445,-0.049602,0.044198,-0.128835,-0.257071,0.128236,-0.213,0.20634,-0.019002,-0.12119,0.102188,-0.49626,-0.617649,0.121389,1,80,5,5,0,6,6,1,2.617357468,1.359456,2.109625472,5,25,37.27,4,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.259923519,156,0
"InChI=1S/C10H16Si/c1-9(11(2)3)10-7-5-4-6-8-10/h4-9,11H,1-3H3","InChI=1S/C16H27BO2Si/c1-15(2)16(3,4)19-17(18-15)12-14(20(5)6)13-10-8-7-9-11-13/h7-11,14,20H,12H2,1-6H3",2,2,5,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.009837,0.023622,-0.096634,0.035074,-0.027858,-0.105604,0.004162,-0.56636,0.20517,0.00553,-0.255623,0.090896,-0.264642,-0.69977,0.144453,1,80,5,5,0,6,6,1,2.349520509,1.359456,2.109625472,5,35,37.27,6,26.11666667,0,0,0,0,0,353,6,53.70815434,5.465950378,7.692686916,20.67795932,28,46.5771,6,2,8.221294178,156,0
"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C14H19BO4/c1-13(2)14(3,4)19-15(18-13)11-9-7-6-8-10(11)12(16)17-5/h6-9H,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.02347,0.032324,-0.02951,0.052981,0.042812,-0.039273,0.082084,-0.15581,0.23075,0.04897,-0.08592,0.13489,-0.06341,-0.212659,0.149249,5,25,4,4,0,6,6,1,3.472250074,1.359456,2.239538806,4,17,18.73,3,22.38333333,1,1,0,0,0,263,6,49.88384299,5.21253622,4.192407073,14.74449651,24,38.0833,6,2,8.758786447,121,1
"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C14H19BO4/c1-13(2)14(3,4)19-15(18-13)11-8-6-7-10(9-11)12(16)17-5/h6-9H,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.006885,0.007136,-0.043443,0.050328,0.002427,-0.089599,0.092026,-0.20764,0.20911,0.005499,-0.105308,0.110806,-0.123279,-0.252747,0.129468,5,25,4,4,0,6,6,1,2.471566037,1.359456,2.239538806,4,21,18.73,4,22.38333333,1,1,0,0,0,263,6,49.88384299,5.21253622,4.192407073,14.74449651,24,38.0833,6,2,8.732941574,121,0
"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C14H19BO4/c1-13(2)14(3,4)19-15(18-13)11-8-6-10(7-9-11)12(16)17-5/h6-9H,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.017509,0.017583,-0.034065,0.051574,0.009741,-0.079482,0.089223,-0.18015,0.2078,0.02004,-0.091345,0.111385,0.008697,-0.122451,0.131148,5,25,4,4,0,6,6,1,2.350596074,1.359456,2.239538806,4,25,18.73,5,22.38333333,1,1,0,0,0,263,6,49.88384299,5.21253622,4.192407073,14.74449651,24,38.0833,6,2,8.393517444,121,0
"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C14H19BO4/c1-13(2)14(3,4)19-15(18-13)10-17-12(16)11-8-6-5-7-9-11/h5-9H,10H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.141742,0.203718,-0.00875,0.049316,0.21605,-0.004152,0.072328,-0.21308,0.18727,0.277293,-0.079875,0.119641,0.307976,-0.162633,0.159296,5,25,4,4,0,6,6,1,2.316774931,1.359456,2.239538806,4,29,18.73,6,22.38333333,1,2,0,0,0,263,6,49.88384299,5.21253622,4.192407073,14.74449651,24,38.0833,6,2,8.459659277,121,0
"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3","InChI=1S/C15H21BO5/c1-14(2)15(3,4)21-16(20-14)12-9-10(18-5)7-8-11(12)13(17)19-6/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.016742,0.026805,-0.033268,0.05001,0.09546,0.024568,0.070892,-0.14558,0.2265,0.045729,-0.085704,0.131433,-0.288574,-0.43297,0.144396,5,25,6,6,0,6,6,1,2.509143037,1.359456,2.254188515,6,28,24.46,4,29.4202381,2,2,0,0,0,541,6,56.89576582,6.208332034,4.952094189,17.27301303,30,44.5465,6,3,8.838665221,210,1
"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3","InChI=1S/C15H21BO5/c1-14(2)15(3,4)21-16(20-14)11-9-10(13(17)19-6)7-8-12(11)18-5/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,-0.003995,0.0053,-0.05795,0.053954,-0.160417,-0.304429,0.144012,-0.245,0.2219,0.000401,-0.121627,0.122028,-0.014848,-0.144848,0.13,5,25,6,6,0,6,6,1,2.461721111,1.359456,2.254188515,6,30,24.46,5,29.4202381,2,2,0,0,0,541,6,56.89576582,6.208332034,4.952094189,17.27301303,30,44.5465,6,3,8.676409942,210,0
"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3","InChI=1S/C15H21BO5/c1-14(2)15(3,4)21-16(20-14)10-19-12-8-6-11(7-9-12)13(17)18-5/h6-9H,10H2,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.140464,0.196895,-0.006187,0.045343,0.254227,0.202416,0.002569,-0.20927,0.17292,0.254786,-0.073812,0.102208,0.211668,-0.247023,0.148616,5,25,6,6,0,6,6,1,0.832253792,1.116290667,2.254188515,6,48,24.46,8,29.4202381,2,4,0,0,0,541,6,56.79342839,6.228423466,4.962955871,17.27301303,30,44.5465,6,3,8.40309219,210,0
"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3","InChI=1S/C15H21BO5/c1-14(2)15(3,4)21-16(20-14)10-19-13(17)11-6-8-12(18-5)9-7-11/h6-9H,10H2,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.13693,0.199002,-0.010189,0.05074,0.225388,0.042228,0.06487,-0.21276,0.18479,0.273875,-0.078855,0.116221,0.318609,-0.147843,0.150663,5,25,6,6,0,6,6,1,2.509143037,1.359456,2.254188515,6,28,24.46,4,29.4202381,2,4,0,0,0,541,6,56.79342839,6.228423466,4.962955871,17.27301303,30,44.5465,6,3,8.838665221,210,0
"InChI=1S/C9H7F3O2/c1-14-8(13)6-2-4-7(5-3-6)9(10,11)12/h2-5H,1H3","InChI=1S/C15H18BF3O4/c1-13(2)14(3,4)23-16(22-13)11-8-9(15(17,18)19)6-7-10(11)12(20)21-5/h6-8H,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.02681,0.036756,-0.027377,0.054187,0.019643,-0.055196,0.074839,-0.15744,0.23169,0.051336,-0.08652,0.137856,-0.200618,-0.351009,0.15039,5,25,8,8,0,6,6,1,2.544638115,1.359456,2.385779393,8,36,24.22,5,37.80833333,1,1,0,0,0,878,6,58.72922564,6.02965509,5.249645001,16.02623768,40,44.057,6,3,8.713229369,316,1
"InChI=1S/C9H7F3O2/c1-14-8(13)6-2-4-7(5-3-6)9(10,11)12/h2-5H,1H3","InChI=1S/C15H18BF3O4/c1-13(2)14(3,4)23-16(22-13)11-8-9(12(20)21-5)6-7-10(11)15(17,18)19/h6-8H,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.02097,0.022978,-0.035009,0.055979,0.044562,-0.063886,0.108448,-0.18009,0.22834,0.038276,-0.093695,0.13197,-0.247288,-0.394479,0.147191,5,25,8,8,0,6,6,1,2.544638115,1.359456,2.385779393,8,36,24.22,5,37.80833333,1,1,0,0,0,878,6,58.72922564,6.02965509,5.249645001,16.02623768,40,44.057,6,3,8.713229369,316,0
"InChI=1S/C9H7F3O2/c1-14-8(13)6-2-4-7(5-3-6)9(10,11)12/h2-5H,1H3","InChI=1S/C15H18BF3O4/c1-13(2)14(3,4)23-16(22-13)9-21-12(20)10-5-7-11(8-6-10)15(17,18)19/h5-8H,9H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.15104,0.212736,-0.006017,0.051398,0.229825,0.007676,0.071743,-0.21329,0.18917,0.284424,-0.08169,0.122378,0.336303,-0.144522,0.162445,5,25,8,8,0,6,6,1,2.537730185,1.359456,2.385779393,8,36,24.22,4,37.80833333,1,2,0,0,0,878,6,58.37374894,6.022579631,4.989907,16.02623768,40,44.057,6,3,8.831655545,316,0
"InChI=1S/C10H12O2/c1-2-5-9(6-3-1)10-11-7-4-8-12-10/h1-3,5-6,10H,4,7-8H2","InChI=1S/C16H23BO4/c1-15(2)16(3,4)21-17(20-15)13-9-6-5-8-12(13)14-18-10-7-11-19-14/h5-6,8-9,14H,7,10-11H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.015208,0.023578,-0.035289,0.050497,-0.041709,-0.220628,0.178919,-0.16928,0.21778,0.032218,-0.088824,0.121042,1.42582,1.289793,0.136027,5,25,6,7,1,6,6,1,1.953572667,1.116290667,1.661291556,0,36,28.04,6,30.57619048,2,2,0,0,0,477,6,54.6590069,5.724339462,6.126495026,18.33809668,32,46.3026,12,1,8.466068899,198,1
"InChI=1S/C10H12O2/c1-2-5-9(6-3-1)10-11-7-4-8-12-10/h1-3,5-6,10H,4,7-8H2","InChI=1S/C16H23BO4/c1-15(2)16(3,4)21-17(20-15)13-8-5-7-12(11-13)14-18-9-6-10-19-14/h5,7-8,11,14H,6,9-10H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.003055,0.003328,-0.044513,0.050497,0.011612,-0.098613,0.110225,-0.20076,0.20546,0.001939,-0.10442,0.106359,-0.049597,-0.175183,0.125586,5,25,6,7,1,6,6,1,2.229012748,1.116290667,1.661291556,0,42,28.04,7,30.57619048,2,2,0,0,0,477,6,54.6590069,5.724339462,6.126495026,18.33809668,32,46.3026,12,1,7.927748303,198,0
"InChI=1S/C10H12O2/c1-2-5-9(6-3-1)10-11-7-4-8-12-10/h1-3,5-6,10H,4,7-8H2","InChI=1S/C16H23BO4/c1-15(2)16(3,4)21-17(20-15)13-8-6-12(7-9-13)14-18-10-5-11-19-14/h6-9,14H,5,10-11H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.001968,0.002018,-0.04527,0.047238,-0.016591,-0.13602,0.119429,-0.19991,0.20525,0.003505,-0.102276,0.105781,0.025892,-0.098904,0.124796,5,25,6,7,1,6,6,1,2.363225704,1.359456,1.661291556,0,36,28.04,6,30.57619048,2,2,0,0,0,477,6,54.6590069,5.724339462,6.126495026,18.33809668,32,46.3026,12,1,8.270667681,198,0
"InChI=1S/C10H12O2/c1-2-5-9(6-3-1)10-11-7-4-8-12-10/h1-3,5-6,10H,4,7-8H2","InChI=1S/C16H23BO4/c1-15(2)16(3,4)21-17(20-15)13-10-11-18-14(19-13)12-8-6-5-7-9-12/h5-9,13-14H,10-11H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.096045,0.141085,0.015648,0.049226,0.386094,0.50059,-0.032527,-0.02794,0.19272,0.21509,0.02632,0.111431,0.131751,-0.166725,0.159522,5,25,6,7,1,6,6,1,1.953572667,1.116290667,1.661291556,0,36,22.54,6,30.57619048,2,2,0,0,0,477,6,54.6590069,5.724339462,6.126495026,18.33809668,32,46.3026,12,1,8.466068899,198,0
"InChI=1S/C10H12O2/c1-2-5-9(6-3-1)10-11-7-4-8-12-10/h1-3,5-6,10H,4,7-8H2","InChI=1S/C16H23BO4/c1-15(2)16(3,4)21-17(20-15)13-10-18-14(19-11-13)12-8-6-5-7-9-12/h5-9,13-14H,10-11H2,1-4H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.014134,0.023129,-0.071091,0.04358,-0.121967,-0.160383,-0.027435,-0.44218,0.20784,0.019998,-0.162469,0.0859,0.143774,-0.162218,0.14595,5,25,6,7,1,6,6,1,2.495191037,1.359456,1.661291556,0,30,22.54,5,30.57619048,2,2,0,0,0,477,6,54.6590069,5.724339462,6.126495026,18.33809668,32,46.3026,12,1,8.408937831,198,0
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-10-7-8-12(11(9-10)13(17)18-6)16-19-14(2,3)15(4,5)20-16/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.006813,0.0165,-0.040632,0.047445,-0.016285,-0.095244,0.078959,-0.1709,0.2251,0.031438,-0.096776,0.128214,-0.249396,-0.391505,0.14211,5,25,5,5,0,6,6,1,2.596566037,1.359456,2.115709105,5,23,22.54,4,26.11666667,1,1,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.681202688,156,1
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-10-7-11(13(17)18-6)9-12(8-10)16-19-14(2,3)15(4,5)20-16/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.004625,0.004985,-0.044725,0.04935,0.035579,-0.051276,0.086855,-0.19967,0.20797,0.004831,-0.104475,0.109305,0.029882,-0.097623,0.127505,5,25,5,5,0,6,6,1,2.441774931,1.359456,2.115709105,5,31,22.54,6,26.11666667,1,1,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.411264113,156,0
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-10-9-11(13(17)18-6)7-8-12(10)16-19-14(2,3)15(4,5)20-16/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.008911,0.011889,-0.039714,0.048625,-0.077354,-0.193121,0.115768,-0.17978,0.2042,0.004016,-0.099914,0.103931,-0.26177,-0.387901,0.126131,5,25,5,5,0,6,6,1,2.487191037,1.359456,2.115709105,5,25,22.54,4,26.11666667,1,1,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.649921635,156,0
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-10-8-7-9-11(13(17)18-6)12(10)16-19-14(2,3)15(4,5)20-16/h7-9H,1-6H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.011871,0.023731,-0.036695,0.048566,-0.050921,-0.150924,0.100004,-0.15978,0.22768,0.033536,-0.094807,0.128343,-0.056111,-0.196808,0.140696,5,25,5,5,0,6,6,1,3.350596074,1.359456,2.115709105,5,26,22.54,5,26.11666667,1,1,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.415668752,156,0
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-11-7-6-8-12(9-11)13(17)18-10-16-19-14(2,3)15(4,5)20-16/h6-9H,10H2,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.140148,0.202175,-0.009202,0.051535,0.219639,0.011786,0.072697,-0.21306,0.18559,0.276069,-0.079559,0.117365,0.318564,-0.150689,0.151658,5,25,5,5,0,6,6,1,2.387633111,1.359456,2.115709105,5,28,22.54,5,26.11666667,1,1,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.374743908,156,0
"InChI=1S/C9H10O2/c1-7-4-3-5-8(6-7)9(10)11-2/h3-6H,1-2H3","InChI=1S/C15H21BO4/c1-14(2)15(3,4)20-16(19-14)10-11-7-6-8-12(9-11)13(17)18-5/h6-9H,10H2,1-5H3",2,3,6,4,19.1,1.003399835,9.657122666,970.7215482,1840.759013,12.67416747,4.395740858,7.494821313,7.934411393,3.760917808,7.174280078,0.036614,0.048135,-0.093959,0.044021,-0.032151,-0.253459,0.08394,-0.59002,0.20981,0.039655,-0.261271,0.097992,0.001516,-0.455647,0.142664,5,25,5,5,0,6,6,1,0.833202296,1.116290667,2.115709105,5,39,22.54,6,26.11666667,1,2,0,0,0,353,6,54.95635128,5.725279887,4.274789413,16.50865585,28,43.1245,6,2,8.403092201,156,0
